Country Name,Country Code,Series Name,Series Code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Ethiopia,ETH,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,304.14 ,307.49 ,314.75 ,330.89 ,323.76 ,317.33 ,316.49 ,346.73 ,374.08 ,410.75 ,441.77 ,454.13 ,445.59 ,443.79 ,421.42 ,444.15 ,501.22 ,522.69 ,535.83 ,554.86 ,530.88 ,472.35 ,431.16 ,382.73 
Ethiopia,ETH,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,1713.92 ,1706.04 ,1723.95 ,1814.57 ,1749.56 ,1691.17 ,1621.03 ,1650.90 ,1715.13 ,1802.75 ,1882.33 ,1943.50 ,2030.95 ,2078.21 ,2013.23 ,2036.67 ,2177.25 ,2188.69 ,2183.78 ,2226.90 ,2182.12 ,2051.98 ,1930.47 ,1793.12 
Ethiopia,ETH,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,56369381386.00 ,56069697864.00 ,57642509785.00 ,62943256555.00 ,62425868518.00 ,63158459663.00 ,62382357459.00 ,65332095972.00 ,69863262212.00 ,74995373083.00 ,80718464539.00 ,87197124062.00 ,97550422316.00 ,106000000000.00 ,107000000000.00 ,111000000000.00 ,120000000000.00 ,124000000000.00 ,127000000000.00 ,134000000000.00 ,136000000000.00 ,133000000000.00 ,128000000000.00 ,123000000000.00 
Ethiopia,ETH,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,36786205217.00 ,35634032210.00 ,36079918240.00 ,39598837434.00 ,38914137681.00 ,39439594371.00 ,38101197363.00 ,38032096301.00 ,39640870970.00 ,40951082552.00 ,43166352711.00 ,47617054137.00 ,57741463785.00 ,65451890361.00 ,67509024083.00 ,67935528525.00 ,70890624397.00 ,71399810939.00 ,71179391762.00 ,74409928607.00 ,77425135934.00 ,79689808588.00 ,78626310621.00 ,77875991645.00 
Ethiopia,ETH,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,19583176169.00 ,20435665654.00 ,21562591544.00 ,23344419121.00 ,23511730838.00 ,23718865292.00 ,24281160096.00 ,27299999671.00 ,30222391242.00 ,34044290530.00 ,37552111828.00 ,39580069926.00 ,39808958531.00 ,40641309406.00 ,39564444331.00 ,42761640965.00 ,49501081395.00 ,52961733778.00 ,55701589455.00 ,59161675712.00 ,58076186144.00 ,52990738824.00 ,49662336247.00 ,45254730399.00 
Ethiopia,ETH,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Ethiopia,ETH,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,13335744999.00 ,13239164527.00 ,13154023223.00 ,13066300196.00 ,13001826591.00 ,12963952941.00 ,12902272891.00 ,12906937986.00 ,12891422342.00 ,12993188556.00 ,12931179156.00 ,12898989324.00 ,12879270400.00 ,12871142380.00 ,12622009230.00 ,13010101784.00 ,13863932882.00 ,13407295459.00 ,13391297774.00 ,12947684329.00 ,13084176313.00 ,13208895206.00 ,13549731073.00 ,14743642639.00 
Ethiopia,ETH,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,10719770436.00 ,13042824277.00 ,14738442375.00 ,16732190468.00 ,16313088559.00 ,14860111559.00 ,13631858874.00 ,13238347727.00 ,14029987422.00 ,15352786973.00 ,16332435736.00 ,16803263622.00 ,17468760483.00 ,16555600519.00 ,15981162627.00 ,15861131813.00 ,16821091813.00 ,16714094492.00 ,16918734229.00 ,17498284616.00 ,17917584451.00 ,17766258701.00 ,17688340147.00 ,16174428362.00 
Ethiopia,ETH,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3004831.54 ,15717568.07 ,26186917.90 ,26186917.90 ,26186917.90 ,23182086.36 ,10469349.83 ,0.00 ,0.00 ,0.00 
Ethiopia,ETH,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Ethiopia,ETH,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,158461795.80 ,178034766.40 ,173099244.00 ,140895886.60 ,157383120.40 ,185186827.20 ,230843643.80 ,47007284.11 ,303386588.10 ,301011799.10 ,263486662.40 ,303054889.50 ,326688150.90 ,411255872.30 ,482455116.70 ,700132586.70 ,1285536631.00 ,1775107224.00 ,2115282780.00 ,2323461189.00 ,2220199215.00 ,1686511773.00 ,1281923954.00 ,942020015.90 
Ethiopia,ETH,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3004831.54 ,15717568.07 ,26186917.90 ,26186917.90 ,26186917.90 ,23182086.36 ,10469349.83 ,0.00 ,0.00 ,0.00 
Ethiopia,ETH,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Ethiopia,ETH,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,158461795.80 ,178034766.40 ,173099244.00 ,140895886.60 ,157383120.40 ,185186827.20 ,230843643.80 ,47007284.11 ,303386588.10 ,301011799.10 ,263486662.40 ,303054889.50 ,326688150.90 ,411255872.30 ,479450285.10 ,684415018.70 ,1259349714.00 ,1748920306.00 ,2089095862.00 ,2300279103.00 ,2209729865.00 ,1686511773.00 ,1281923954.00 ,942020015.90 
Ethiopia,ETH,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Ethiopia,ETH,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,17350694085.00 ,18105999769.00 ,19104456108.00 ,20683155341.00 ,20831393522.00 ,21014914649.00 ,21572076377.00 ,24320399707.00 ,26997230348.00 ,30493957375.00 ,33727161009.00 ,35644680116.00 ,35947489554.00 ,36797802716.00 ,35918863389.00 ,38925310890.00 ,45180346354.00 ,48467552369.00 ,51110187009.00 ,54428741655.00 ,53531724578.00 ,48936947304.00 ,45875484558.00 ,41803967413.00 
Ethiopia,ETH,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,97775590906.00 ,100000000000.00 ,105000000000.00 ,113000000000.00 ,113000000000.00 ,112000000000.00 ,110000000000.00 ,116000000000.00 ,124000000000.00 ,134000000000.00 ,144000000000.00 ,153000000000.00 ,164000000000.00 ,172000000000.00 ,172000000000.00 ,178000000000.00 ,196000000000.00 ,203000000000.00 ,208000000000.00 ,218000000000.00 ,220000000000.00 ,213000000000.00 ,205000000000.00 ,196000000000.00 
Ethiopia,ETH,Net foreign assets (constant 2018 US$),NW.NFA.TO,(14359185806.00),(14933503283.00),(7555046883.00),(9214650019.00),(11400985589.00),(11916541234.00),(13554889662.00),(12991965944.00),(12763036294.00),(14763724383.00),(13370214203.00),(7037940145.00),(7176331590.00),(9196143422.00),(7542585629.00),(9484067940.00),(13790416613.00),(12768124747.00),(16574401163.00),(19160670231.00),(23456186908.00),(27112970022.00),(29591616234.00),(32242050000.00)
Ethiopia,ETH,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,(251.70),(253.61),(124.47),(147.42),(177.19),(179.94),(198.87),(185.22),(176.85),(198.87),(175.13),(89.67),(88.95),(110.91),(88.49),(108.22),(152.99),(137.70),(173.76),(195.33),(232.62),(261.70),(278.12),(295.19)
Ethiopia,ETH,Produced capital (constant 2018 US$),NW.PCA.TO,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,17913905535.00 ,39506300309.00 ,60376547916.00 ,85438425882.00 ,114000000000.00 ,142000000000.00 ,172000000000.00 ,200000000000.00 
Ethiopia,ETH,Produced capital per capita (constant 2018 US$),NW.PCA.PC,314.02 ,304.23 ,295.13 ,286.59 ,278.41 ,270.50 ,262.82 ,255.39 ,248.22 ,241.30 ,234.64 ,228.23 ,222.05 ,216.05 ,210.17 ,204.40 ,198.73 ,426.05 ,632.97 ,870.98 ,1134.03 ,1370.42 ,1621.14 ,1832.50 
Ethiopia,ETH,Total wealth (constant 2018 US$),NW.TOW.TO,221000000000.00 ,239000000000.00 ,255000000000.00 ,259000000000.00 ,261000000000.00 ,271000000000.00 ,285000000000.00 ,294000000000.00 ,297000000000.00 ,324000000000.00 ,358000000000.00 ,392000000000.00 ,429000000000.00 ,466000000000.00 ,504000000000.00 ,550000000000.00 ,606000000000.00 ,674000000000.00 ,749000000000.00 ,838000000000.00 ,928000000000.00 ,1010000000000.00 ,1100000000000.00 ,1180000000000.00 
Ethiopia,ETH,Total wealth per capita (constant 2018 US$),NW.TOW.PC,3880.50 ,4064.91 ,4204.97 ,4141.36 ,4062.11 ,4097.30 ,4177.68 ,4184.39 ,4117.97 ,4363.41 ,4686.35 ,4995.83 ,5317.82 ,5620.43 ,5916.41 ,6277.07 ,6725.35 ,7264.00 ,7856.73 ,8542.88 ,9205.17 ,9734.26 ,10362.81 ,10789.58 
Finland,FIN,Human capital (constant 2018 US$),NW.HCA.TO,1180000000000.00 ,1220000000000.00 ,1240000000000.00 ,1290000000000.00 ,1340000000000.00 ,1400000000000.00 ,1420000000000.00 ,1440000000000.00 ,1460000000000.00 ,1500000000000.00 ,1660000000000.00 ,1630000000000.00 ,1690000000000.00 ,1820000000000.00 ,1710000000000.00 ,1780000000000.00 ,1880000000000.00 ,1980000000000.00 ,1940000000000.00 ,1900000000000.00 ,1880000000000.00 ,1850000000000.00 ,1850000000000.00 ,1890000000000.00 
Finland,FIN,Human capital per capita (constant 2018 US$),NW.HCA.PC,230680.70 ,237109.68 ,242012.62 ,249478.98 ,259853.61 ,270854.05 ,274317.62 ,277472.00 ,280605.53 ,287089.98 ,315552.57 ,309965.67 ,319829.50 ,343308.00 ,320332.82 ,332200.08 ,348300.77 ,366441.00 ,356562.60 ,348588.27 ,342692.33 ,335839.72 ,336498.10 ,342068.37 
Finland,FIN,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,97550.29 ,100800.68 ,102994.21 ,106793.02 ,110982.78 ,115222.49 ,116795.12 ,118084.79 ,119482.98 ,122420.42 ,131910.22 ,122900.40 ,129485.48 ,135773.41 ,131269.50 ,131982.64 ,138552.47 ,152280.33 ,147678.99 ,147566.19 ,147053.37 ,143369.47 ,143866.83 ,146178.56 
Finland,FIN,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,116771.47 ,120668.20 ,123428.14 ,128026.41 ,133187.07 ,138523.17 ,140548.78 ,142192.21 ,143732.45 ,147270.35 ,164497.39 ,168177.34 ,170026.50 ,186888.85 ,168816.79 ,179213.05 ,188041.37 ,191314.63 ,186889.65 ,180770.84 ,176156.88 ,172982.09 ,173670.50 ,176615.17 
Finland,FIN,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,104996.19 ,107919.52 ,110085.86 ,113460.00 ,118111.54 ,122991.18 ,124498.61 ,125885.97 ,127376.98 ,130318.42 ,140430.30 ,130875.36 ,138269.18 ,144460.95 ,140126.13 ,140890.91 ,147761.30 ,162405.63 ,157387.15 ,156667.80 ,155917.28 ,152201.44 ,152457.39 ,154907.17 
Finland,FIN,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,125684.50 ,129190.15 ,131926.77 ,136018.98 ,141742.07 ,147862.87 ,149819.00 ,151586.03 ,153228.55 ,156771.56 ,175122.27 ,179090.31 ,181560.32 ,198847.04 ,180206.70 ,191309.17 ,200539.47 ,204035.37 ,199175.45 ,191920.46 ,186775.05 ,183638.28 ,184040.71 ,187161.20 
Finland,FIN,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,7445.91 ,7118.85 ,7091.65 ,6666.98 ,7128.75 ,7768.69 ,7703.49 ,7801.18 ,7893.99 ,7898.00 ,8520.08 ,7974.96 ,8783.70 ,8687.54 ,8856.62 ,8908.27 ,9208.84 ,10125.30 ,9708.16 ,9101.62 ,8863.91 ,8831.97 ,8590.57 ,8728.61 
Finland,FIN,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,8913.04 ,8521.95 ,8498.62 ,7992.56 ,8555.00 ,9339.70 ,9270.22 ,9393.82 ,9496.10 ,9501.21 ,10624.88 ,10912.97 ,11533.81 ,11958.19 ,11389.90 ,12096.12 ,12498.10 ,12720.74 ,12285.80 ,11149.62 ,10618.17 ,10656.19 ,10370.20 ,10546.03 
Finland,FIN,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,498000000000.00 ,517000000000.00 ,529000000000.00 ,550000000000.00 ,573000000000.00 ,596000000000.00 ,606000000000.00 ,614000000000.00 ,623000000000.00 ,640000000000.00 ,692000000000.00 ,647000000000.00 ,685000000000.00 ,721000000000.00 ,701000000000.00 ,708000000000.00 ,747000000000.00 ,824000000000.00 ,803000000000.00 ,806000000000.00 ,806000000000.00 ,788000000000.00 ,792000000000.00 ,806000000000.00 
Finland,FIN,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,596000000000.00 ,618000000000.00 ,634000000000.00 ,660000000000.00 ,688000000000.00 ,717000000000.00 ,729000000000.00 ,739000000000.00 ,749000000000.00 ,770000000000.00 ,863000000000.00 ,886000000000.00 ,899000000000.00 ,993000000000.00 ,901000000000.00 ,961000000000.00 ,1010000000000.00 ,1040000000000.00 ,1020000000000.00 ,987000000000.00 ,965000000000.00 ,951000000000.00 ,957000000000.00 ,974000000000.00 
Finland,FIN,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,536000000000.00 ,553000000000.00 ,566000000000.00 ,585000000000.00 ,610000000000.00 ,637000000000.00 ,646000000000.00 ,655000000000.00 ,664000000000.00 ,681000000000.00 ,737000000000.00 ,689000000000.00 ,731000000000.00 ,768000000000.00 ,748000000000.00 ,756000000000.00 ,796000000000.00 ,879000000000.00 ,856000000000.00 ,856000000000.00 ,854000000000.00 ,836000000000.00 ,840000000000.00 ,854000000000.00 
Finland,FIN,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,642000000000.00 ,662000000000.00 ,678000000000.00 ,701000000000.00 ,732000000000.00 ,765000000000.00 ,777000000000.00 ,788000000000.00 ,799000000000.00 ,820000000000.00 ,919000000000.00 ,943000000000.00 ,960000000000.00 ,1060000000000.00 ,962000000000.00 ,1030000000000.00 ,1080000000000.00 ,1100000000000.00 ,1080000000000.00 ,1050000000000.00 ,1020000000000.00 ,1010000000000.00 ,1010000000000.00 ,1030000000000.00 
Finland,FIN,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,38032123111.00 ,36481052571.00 ,36449904120.00 ,34358275484.00 ,36823394916.00 ,40212347462.00 ,39965788707.00 ,40570805043.00 ,41151496480.00 ,41292121632.00 ,44697142814.00 ,41998302604.00 ,46454522297.00 ,46160364047.00 ,47284376381.00 ,47778180813.00 ,49619711858.00 ,54818074813.00 ,52802396389.00 ,49708585294.00 ,48570046132.00 ,48534358684.00 ,47318681546.00 ,48142840892.00 
Finland,FIN,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,45525922265.00 ,43671364442.00 ,43681524878.00 ,41189646353.00 ,44190638430.00 ,48344221363.00 ,48093986181.00 ,48853475133.00 ,49503326974.00 ,49673947393.00 ,55739147916.00 ,57470623761.00 ,60999117387.00 ,63538634764.00 ,60809226167.00 ,64875756662.00 ,67343144275.00 ,68869696027.00 ,66822105817.00 ,60893780346.00 ,58182602262.00 ,58559014323.00 ,57121293065.00 ,58166913969.00 
Finland,FIN,Natural capital (constant 2018 US$),NW.NCA.TO,107000000000.00 ,111000000000.00 ,117000000000.00 ,117000000000.00 ,115000000000.00 ,119000000000.00 ,120000000000.00 ,120000000000.00 ,121000000000.00 ,122000000000.00 ,122000000000.00 ,124000000000.00 ,129000000000.00 ,132000000000.00 ,127000000000.00 ,132000000000.00 ,135000000000.00 ,136000000000.00 ,135000000000.00 ,136000000000.00 ,136000000000.00 ,135000000000.00 ,137000000000.00 ,138000000000.00 
Finland,FIN,Natural capital per capita (constant 2018 US$),NW.NCA.PC,20868.73 ,21723.50 ,22746.40 ,22668.13 ,22179.73 ,22994.15 ,23138.29 ,23124.50 ,23257.61 ,23380.17 ,23210.94 ,23639.63 ,24364.11 ,24860.99 ,23733.34 ,24544.11 ,25075.81 ,25089.94 ,24824.15 ,24908.18 ,24840.22 ,24602.87 ,24897.43 ,25053.06 
Finland,FIN,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,5217.39 ,5295.95 ,5296.74 ,4709.57 ,4025.70 ,3917.43 ,3866.79 ,3778.74 ,3769.29 ,3727.43 ,3635.93 ,3596.22 ,3582.92 ,3651.60 ,3597.73 ,3610.48 ,3619.18 ,3642.12 ,3595.32 ,3635.74 ,3642.74 ,3526.54 ,3413.80 ,3290.91 
Finland,FIN,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1304.32 ,1298.55 ,1235.65 ,1190.14 ,1061.04 ,1009.06 ,995.50 ,947.60 ,962.27 ,941.16 ,899.71 ,909.89 ,937.86 ,1003.66 ,981.00 ,1001.11 ,1009.03 ,1023.80 ,989.58 ,1001.64 ,1054.87 ,1011.52 ,980.85 ,959.84 
Finland,FIN,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,3913.07 ,3997.40 ,4061.10 ,3519.42 ,2964.65 ,2908.36 ,2871.29 ,2831.14 ,2807.02 ,2786.27 ,2736.22 ,2686.33 ,2645.06 ,2647.94 ,2616.73 ,2609.37 ,2610.15 ,2618.32 ,2605.74 ,2634.10 ,2587.87 ,2515.01 ,2432.94 ,2331.07 
Finland,FIN,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,51.21 ,41.81 ,22.71 ,32.12 ,0.00 ,1.87 ,0.14 ,0.00 ,12.28 ,70.28 ,45.84 ,59.38 ,94.37 ,160.21 ,189.84 ,207.92 ,174.75 ,232.39 ,233.03 ,238.04 ,204.17 ,26.72 ,26.22 ,25.02 
Finland,FIN,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,10645.90 ,10934.14 ,11464.12 ,11888.80 ,12252.77 ,13038.00 ,13261.83 ,13398.95 ,13503.88 ,13771.05 ,14032.41 ,14498.56 ,15108.29 ,15151.16 ,13991.00 ,14372.28 ,14699.80 ,14472.93 ,14303.68 ,14138.16 ,14067.71 ,14331.29 ,14810.45 ,15000.75 
Finland,FIN,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,3339.58 ,3632.16 ,3823.84 ,3852.65 ,3782.96 ,3870.26 ,3876.94 ,3968.71 ,3933.82 ,3799.36 ,3544.76 ,3385.59 ,3278.52 ,3230.77 ,3211.02 ,3391.06 ,3504.81 ,3425.59 ,3434.69 ,3620.08 ,3656.87 ,3749.89 ,3877.24 ,4025.11 
Finland,FIN,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Finland,FIN,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Finland,FIN,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,138.53 ,103.38 ,99.18 ,87.53 ,105.59 ,119.45 ,115.82 ,67.18 ,104.03 ,124.52 ,158.79 ,304.05 ,444.20 ,681.72 ,800.62 ,974.55 ,1068.18 ,1275.32 ,1259.70 ,1258.36 ,1145.23 ,926.31 ,773.48 ,752.90 
Finland,FIN,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Finland,FIN,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Finland,FIN,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,138.53 ,103.38 ,99.18 ,87.53 ,105.59 ,119.45 ,115.82 ,67.18 ,104.03 ,124.52 ,158.79 ,304.05 ,444.20 ,681.72 ,800.62 ,974.55 ,1068.18 ,1275.32 ,1259.70 ,1258.36 ,1145.23 ,926.31 ,773.48 ,752.90 
Finland,FIN,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Finland,FIN,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,1476.12 ,1716.06 ,2039.80 ,2097.47 ,2012.71 ,2047.13 ,2016.76 ,1910.92 ,1934.31 ,1887.53 ,1793.21 ,1795.82 ,1855.81 ,1985.53 ,1943.13 ,1987.81 ,2009.08 ,2041.59 ,1997.73 ,2017.81 ,2123.51 ,2042.12 ,1996.24 ,1958.38 
Finland,FIN,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,20730.20 ,21620.11 ,22647.22 ,22580.60 ,22074.14 ,22874.70 ,23022.47 ,23057.32 ,23153.59 ,23255.65 ,23052.15 ,23335.58 ,23919.91 ,24179.26 ,22932.73 ,23569.56 ,24007.63 ,23814.62 ,23564.45 ,23649.83 ,23694.99 ,23676.56 ,24123.96 ,24300.16 
Finland,FIN,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,26649347177.00 ,27139482065.00 ,27224380997.00 ,24270738989.00 ,20794638242.00 ,20277426229.00 ,20060955228.00 ,19651686421.00 ,19649380000.00 ,19487639130.00 ,19074423781.00 ,18938651313.00 ,18949035152.00 ,19402426856.00 ,19207834809.00 ,19364271394.00 ,19501142832.00 ,19718354828.00 ,19554855674.00 ,19856615599.00 ,19960507903.00 ,19379383590.00 ,18803929425.00 ,18151070393.00 
Finland,FIN,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,6662191459.00 ,6654528934.00 ,6351018458.00 ,6133397690.00 ,5480794676.00 ,5223124271.00 ,5164683504.00 ,4928070569.00 ,5016352285.00 ,4920523635.00 ,4719938851.00 ,4791706703.00 ,4960063518.00 ,5332857797.00 ,5237439243.00 ,5369303721.00 ,5436937329.00 ,5542848938.00 ,5382313617.00 ,5470458585.00 ,5780191387.00 ,5558616295.00 ,5402752739.00 ,5294010031.00 
Finland,FIN,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,19987155718.00 ,20484953132.00 ,20873362539.00 ,18137341298.00 ,15313843566.00 ,15054301958.00 ,14896271724.00 ,14723615852.00 ,14633027715.00 ,14567115494.00 ,14354484930.00 ,14146944611.00 ,13988971634.00 ,14069569059.00 ,13970395566.00 ,13994967673.00 ,14064205503.00 ,14175505890.00 ,14172542057.00 ,14386157014.00 ,14180316516.00 ,13820767294.00 ,13401176686.00 ,12857060361.00 
Finland,FIN,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,261561405.80 ,214252773.90 ,116749535.70 ,165553171.90 ,0.00 ,9682313.28 ,710907.27 ,0.00 ,63998639.48 ,367461317.80 ,240486536.20 ,312732873.20 ,499109763.00 ,851235578.70 ,1013554316.00 ,1115157926.00 ,941616509.60 ,1258139038.00 ,1267462794.00 ,1300076241.00 ,1118749067.00 ,146829994.50 ,144445241.10 ,137999101.10 
Finland,FIN,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,54376996530.00 ,56032779886.00 ,58923708739.00 ,61268890997.00 ,63291389563.00 ,67487437918.00 ,68802493977.00 ,69682565536.00 ,70395936705.00 ,71997417494.00 ,73615374152.00 ,76353328493.00 ,79903501583.00 ,80504133899.00 ,74696125500.00 ,77083619019.00 ,79206508494.00 ,78355999763.00 ,77797300590.00 ,77215703368.00 ,77084447260.00 ,78754804908.00 ,81579154390.00 ,82737020363.00 
Finland,FIN,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,17057869606.00 ,18613271807.00 ,19653908638.00 ,19854611616.00 ,19540787562.00 ,20033292068.00 ,20113605229.00 ,20639671732.00 ,20507060810.00 ,19863725848.00 ,18596174620.00 ,17829434396.00 ,17339193120.00 ,17166381991.00 ,17143245419.00 ,18187437568.00 ,18884886438.00 ,18546070556.00 ,18681178574.00 ,19771136307.00 ,20037905316.00 ,20606794178.00 ,21356676959.00 ,22200588494.00 
Finland,FIN,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
